text,label
For Scope 3 production based proxy used fossil fuel production data coverage 94 % top 50 names covering 98 % financing provided,unsustainable
These programs changing consumer behavior encouraging purchase vehicles lower CO2 emissions,sustainable
In cooperation tenants GLP Group takes part various initiatives reduce environmental load,sustainable
By switching power purchase renewable energy sources expect reduce CO2 emissions least 30 %,sustainable
At time number Board members reduced eight seven following Annual Shareholders ’ Meeting,unsustainable
Plant-based animal milk alternatives offer health benefit lower saturated fats animal milk environmental benefit less water usage lower CO2 emissions,unsustainable
For example issue marine pollution caused plastic waste plastic bags straws prompted discussions around world plastic reduction,unsustainable
The success customers depends many factors weather plant health soil conditions prices agricultural produce,unsustainable
In 2018 Aurum introduced employee volunteering programme,sustainable
For reason water consumption included Scope 3 emissions inventory,unsustainable
VGL Polish asset‑light freight forwarding logistics holding comprising number entities operating several segments transport & logistic services,unsustainable
Concerns raised around boundary Scope 3 emissions regarding limitations around actions oil gas companies could take mitigating value chain emissions,unsustainable
It enables SME/mid caps large corporates well governments municipalities institutions offer employees bicycle commuter travel tax-friendly way,sustainable
Sperre world-leading provider compressed air system solutions broad range mission-critical applications across marine transportation industry,unsustainable
The assets acquired included Bayer ’ global glufosinate-ammonium business commercialized Liberty® Basta® Finale® trademarks well seed businesses key field crops selected markets,unsustainable
These projects reduce GHG emissions demonstrate environmental sustainability leadership commitment clients business groups stakeholders,sustainable
Our goal eliminate injuries prevent adverse environmental health impacts reduce waste emissions promote resource conservation every stage life cycle products,sustainable
Ashmore partnership Ashmore Foundation proud supporting IDEP Foundation team work communities reduce climate-related impacts develop sustainable ways living,sustainable
Construction incorporates sustainability best practices construction waste separated recycled green dredging activities efforts minimize carbon consumption onsite,sustainable
Furthermore contributes loss biodiversity puts pressure soil quality turn seen contributing risk drought floods,unsustainable
The energy efficiency new office expected improve 46 % compared standard office buildings due direct sunlight shields eaves district heating cooling systems system lighting human-detecting sensors,sustainable
We implemented waste reduction reuse recycling programs across operations,sustainable
Sperre ’ primary source CO2 emissions comes business travel air,unsustainable
It comprises natural capital water air soil well marine terrestrial fauna flora grown resources blessings sun,unsustainable
Offering robust varied opportunities continuous learning professional development become competitive advantage organizations vying employees,unsustainable
We focus products support transition low-carbon economy,sustainable
The results used portfolio carbon analysis definition decarbonization pathways corporate engagement process well management decisions,unsustainable
Active ownership generally regarded one effective mechanisms reduce risks maximise returns positive impact society environment,unsustainable
Renewi collects food waste sites processing facility,sustainable
For details please visit Equator Principles ' official website,unsustainable
This material used many industries landscaping transportation marine construction,unsustainable
The Scope 3 business travel CO2 analysis aligned DEFRA calculations,unsustainable
As Group committed setting intermediate targets towards carbon neutrality,sustainable
Towns cities reviewing urban transport policies increasingly discouraging use cars,unsustainable
The Equator Principles Association Annual Meeting November 2019 adopted EP4 fourth version Equator Principles,unsustainable
We avoid investing companies cause contribute linked violations international norms standards material manner focusing particular UN ’ Global Compact Principles International Labor Organization ’ ILO Conventions OECD Guidelines Multinational Enterprises UN Guiding Principles Business Human Rights UNGPs,sustainable
Lost-time incidents employees decreased 64 % 2018–2019 standing 14 incidents 2019 39 2018,sustainable
The Equator Principles EP voluntary set guidelines developed commercial banks International Financial Corporation IFC subsidiary World Bank assessing managing environmental social risks impacts related project financing,unsustainable
Exposure coal mining groups negligible since bank tightly managed reduced exposures recent years,unsustainable
Our Science Based Target SBT Scope 3 emissions covers emissions customer use products,unsustainable
We reduced energy consumption implementing energy-efficiency measures,sustainable
The SGS Sustainable Mobility Strategy also include driving efficiency training rationalization fleet inclusion sustainable vehicles catalogue alternative transportation study,sustainable
The carbon intensity fertilizer production process addressed two ways,unsustainable
Beyond defined goals signatories RE100 increased renewable electricity investment maintained Carbon Neutral status began working Task Force Climate-Related Financial Disclosures,sustainable
We strive constantly reduce GHG emissions cost-efﬁcient way order avoid exceeding allocated allowances purchase allowances,sustainable
To end Corporate Services exploring on-site power generation securing power purchase agreements buying renewable energy credits pursuing carbon offsets,sustainable
We also seek reduce use plastic cups office supplies single-use water bottles,sustainable
Greenhouse gas emissions energy consumption calculated using 2020 Department Business Energy Industrial Strategy BEIS emissions factors resulting emissions reported tonnes carbon dioxide equivalent tCO2 e values,unsustainable
Beyond 2020 identify aspects transport warehouse safety could improved Group-wide measures,unsustainable
Sewage headquarters instead collected transferred “ Imhof tank ” sub-irrigation system clarified material soil came operation 2020,sustainable
You also learn efforts reduce environmental impacts Environmental Health section,unsustainable
In preceding periods carbon emissions determined basis single mean normalization factor,unsustainable
Our EEB program evaluates reduces energy consumption new existing buildings across Group,sustainable
At present record Scope 3 emissions globally site legal entity level,unsustainable
For example succeeded recycling 10 tons paper avoiding nearly 20 tons CO2 emitted atmosphere,sustainable
At time want reduce climate-related financial risks associated portfolio mortgages,sustainable
In 2019 4Service started collaboration famous Norwegian chef make sure food served locally sourced season creates less food waste decrease customers ’ footprint,sustainable
We taken measures actions meet targets specified : tightened policy financing insurance coal-related industries introduced comprehensive policy biodiversity 2020 engaged companies collaborated transition low-carbon business offering green financial products got contact partner organisations e.g Encon help clients carry energy-saving initiatives developed specific banking insurance investment products services support sustainable low-carbon climate resilient society,sustainable
BGO daily commitment operational efficiency reduce consumption,sustainable
With Free2Move brand Group pooled mobility services facilitate customer mobility,sustainable
Once operation customers Nokia Software ’ products actively help reduce resource usage particular energy usage,sustainable
We also support multi-stakeholder initiatives respect protect biodiversity including participant informal working group establish TNFD project develop ENCORE Exploring Natural Capital Opportunities Risks Exposure tool financial institutions,sustainable
ii Emissions factors : The CO2 emissions factor crude oil taken IPCC,unsustainable
JRE aims 35 % reduction CO2 emissions 2030 carbon intensity basis,sustainable
Global employee surveys pulse checks remain established feedback tool BASF Group used actively involve employees shaping working environment,sustainable
To focused purchasing renewable electricity way supports new solar wind development,sustainable
This encourages employees commute via public transportation majority employees using either train tram bus reach office,sustainable
In developed areas ensured children access nutritious meals partnering organizations : Feeding America United States ; Magic Breakfast London ; SOS Villages Hungary Italy Spain ; Second Harvest Japan ; St. James ’ Settlement People ’ Food Bank Hong Kong,sustainable
This positioning recognises Acea 's constant growing commitment combating climate change business model increasingly sustainable attentive energy transition issues,sustainable
Revisions GHG Protocol reporting exercise adheres require organisations calculate Scope 2 emissions terms ‘ market-based ’ emissions ‘ location-based ’ emissions,unsustainable
In May 2018 reduced eight seven members course changes composition Board Executive Directors,unsustainable
To respond future possibility even stronger regulations reducing emissions obligation reduce total emissions introduction carbon taxes JRE set reduction target entire portfolio 35 % compared 2013 achieved 2030,sustainable
In 2019 2020 replenishment HCFC fluids Group ’ plants small lead significant CO2 emissions,sustainable
We believe low-carbon transition trigger risks also wide investment opportunities believe uncertain dispersed nature effects climate change makes case active management,unsustainable
The carbon-related assets metric updated cover four non-financial groups defined TCFD i.e energy transportation materials buildings agriculture food forest products,unsustainable
Rapid technological upheaval required car manufacturers adapt consumers ’ evolving expectations regards mobility emergence new competitors availability less carbon-intensive technological mobility solutions,unsustainable
We simplified reduced number layers organisation 2017 reasons improving client focus flexibility efficiency,sustainable
We support employees ’ professional development comprehensive training advancement programs,sustainable
We take concrete action reduce carbon footprint resulting running company three-pronged strategy measure reduce offset emissions,sustainable
Our firm 's sustainability strategy guided goal financial provider choice clients wishing mobilize capital towards achievement SDGs orderly transition low-carbon economy,sustainable
Perhaps next great test societal licenses companies deal environment increasingly focused decarbonization net-zero operations,unsustainable
Ongoing monitoring performed enhance SCOR ’ deforestation risk assessment,sustainable
KBC Belgium already specific loan green cars promotes sustainable solutions specific loans bicycles enabling purchase public transport tickets shared transport services via popular digital channels,sustainable
Acea Ambiente Group Company operating circular-economy sector contributed annual event conference topic recovery organic fraction waste processing chain opportunities goals new centralised composting anaerobic digestion plants including biomethane production research projects underway “ Utilising compost precision farming ” integration Companies agricultural sector regional national level,sustainable
However needs combined decarbonization targets ensure investors actually deliver commitments made,unsustainable
We establish science-based targets wider Scope 3 emissions 2021,sustainable
For example 2020 unsuccessful engagement Brazilian meat giant JBS SA decided exclude company portfolios due insufficient handling deforestation risks corruption charges employee health safety amid coronavirus pandemic,sustainable
To promote long-term stability network supply support various measures aimed improving assets ’ performance resource consumption efficiency well decarbonization efforts undertaken including limited renewable energies integration,sustainable
But adding green grey reduce emissions replacing grey green,unsustainable
We continue advance awareness internally current paper consumption customer communication accelerating initiatives drive digitization reduce paper consumption improve customer experience,sustainable
With publication report announcing new progressive multi-decade targets around advancing circular economy climate protection,sustainable
These projects helping preserve biodiversity drive reforestation furthering economic mobility local populations,sustainable
By 2050 aiming “ net zero CO2 emissions ”,sustainable
With carbon impact refer GHG emissions investments measured metric tons CO2 equivalents,unsustainable
The transition economy much lower carbon emissions shaped increasingly visible real-world effects climate change also changes policies technologies consumer preferences market norms,unsustainable
Our energy usage buildings data centers responsible carbon emissions,unsustainable
We also started encourage companies engage particularly within carbon intensive industries energy industrials agriculture transportation report scope 3 carbon emissions,sustainable
Water recycled way estimated 2.7 million m3 per year,unsustainable
New Forests committed “ deforestation ” approach seek execute adherence forest certification responsible forestry,sustainable
We purchasing increasing amount recycled yarn tape production,sustainable
We help nurture communities operate strongly support local volunteering donations disaster relief efforts,sustainable
At meeting December 13 2018 Supervisory Board evaluated based counsel Personnel Committee Board Executive Directors ’ performance 2018,unsustainable
We proud achieved carbon neutrality Scope 1 Scope 2 emissions direct emissions well indirect emissions electricity 2020 infrastructure retrofitting purchasing renewable energy certificates RECs carbon offsets utilizing renewable energy sources wherever possible,sustainable
This includes owned leased facilities vehicles,unsustainable
As result 2020 data emissions reductions necessarily representative improvements management carbon footprint,unsustainable
In IT reusing recycling computer hardware,sustainable
Lastly focused issue containing climate risk note appeal Corporate Leaders Group signed CEO Acea addressed European Commission support challenging objective reduce greenhouse gas emissions 55 % 2030,sustainable
As one world ’ largest institutional investors insurers leading role play supporting global transition low-carbon future,sustainable
Coal capacity additions : This criterion based International Energy Agency ’ World Energy Outlook IEA WEO data,unsustainable
"The distance transportation natural gas assumed 1,000 km",unsustainable
The Group working public authorities expand market low-carbon vehicles,sustainable
For calculation Scope 2 emissions using market-based method residual mix coefficients following 2018 2019 2020 respectively : 0.476 t/MWh 0.487 t/MWh 0.466 Source : AIB document “ European Residual Mixes 2019 ”,unsustainable
To address challenging context farmers around world adopted parallel complementary strategies,unsustainable
Assists Board Directors together competent Function consulted independent auditor Board Statutory Auditors assessing correct use accounting standards adopted order draw consolidated non-financial Disclosure per Legislative Decree 254/2016,unsustainable
Total Scope 1 2 GHG emissions decreased 36 % 963 tonnes 2019,sustainable
This furnace run renewable energy use high amount recycled glass glass colours,sustainable
Furthermore area precision farming Trimble Navigation stands expert GPS laser optical inertial technology,unsustainable
"Globally recycled 42,000 metric tons paper 2015",sustainable
This chart compares weight country relative contribution portfolio 's carbon emissions,unsustainable
More circular efficient production transportation methods provide advantage tendering processes,unsustainable
The most-material climate-sensitive industrial sectors technologies finance across business core countries percentage outstanding portfolio 1 real estate 6.3 % 2 building construction 3.9 % 3 agriculture farming fishing 2.7 % 4 automotive 2.5 % 5 food production beverages 2.2 % 6 energy 2.1 % 7 metals 1.4 % 8 chemicals 1.4 %,unsustainable
SmartRetur also frontrunner comes introducing environmentally friendly alternatives wooden pallets Nordic market like pallets made recyclable plastic reused 15-20 years,sustainable
To translate extra carbon emissions cost measure put price tag drawing commonly used concept social costs,unsustainable
Government grants funding investment measures reduced asset additions €26 million,unsustainable
The analytics decarbonization demand collaborative approach,unsustainable
A sustainable global food system benefits human health well global ecosystem,unsustainable
Other indirect Scope 3 GHG emissions occur sources owned controlled Dow,unsustainable
The supply chain ambition Group ’ carbon footprint defined long term,unsustainable
In 2020 lower energy paper consumption coupled large decrease business travel activities reduced total GHG emissions per employee 46 % compared 2019,sustainable
"Areti monitored distances travelled recording total 53,100 km 2020 consumption approximately 8 MWh net saving 5,300 kg CO2 related absence use diesel-powered vehicles",sustainable
Our employees supported project start-up seed funding also mentoring advising project team journey foster impactful social entrepreneurship,sustainable
We set long-term safety objectives area report incidents Crystal reporting system,sustainable
Wellit helps customers reduce emissions optimising logistics efficiency using software explore quantify emissions avoided,sustainable
Achieved carbon neutrality operations sixth consecutive year,sustainable
We performed regular global employee surveys since 2008,sustainable
The B2DS scenario second rapid decarbonization scenario IEA ETP assumes carbon neutrality energy sector 2060 limit future temperature increases 1.75°C 2100 midpoint Paris Agreement ’ ambition range,sustainable
The company continuing measure limit food waste area 4Service already making notable impact,sustainable
Critical sectors context sectors must undertake decarbonization Paris targets achieved,unsustainable
Our water consumption reduced 43 % updating goal 2021,sustainable
To address monitor impacts regularly set quantitative goals reduce energy use greenhouse gas emissions water usage discharge improve waste recycling,sustainable
Increases beyond 1.5°C likely bring devastating impacts sea level rise affecting 6 million people vulnerable coastal areas decimation insect habitats threatening food security,unsustainable
Trucost 's physical risk analysis shown pages 45 47 based pessimistic climate change scenario RCP Representative Concentration Pathways assumes continued human activity carbon emissions current rates,unsustainable
By 2030 Fund made possible restore one million hectares damaged ecosystems capture 15 20 million tons CO2 emissions creation hundreds jobs,sustainable
The majority business travel-related emissions Scope 3 emissions commercially operated air rail ; reimbursed personal vehicle rental car travel ; hotel stays,unsustainable
The portfolio bicycle loans Belgium results 2 109 tonnes avoided emissions CO2,sustainable
Water scarcity growing demand water force shift conventional water sources e.g ground surface wa‐ ter desalination water reuse combined efﬁcient use water,unsustainable
The steel production sector largely depends development breakthrough technologies reduce CO2 emissions drastically,unsustainable
As part among group investors pushing certain companies operating construction materials sector accelerate efforts reduce emissions,sustainable
We endeavor reduce risk human rights violations far possible sites also along entire supply chain,sustainable
In addition BASF develops solutions help customers reduce CO2 emissions,sustainable
For example survey data International Food Information Council indicate consumers especially lower incomes familiar traditional animal-based protein eggs meat far less recent developments cell-based pea soy wheat-based products,unsustainable
Data sourced Scope 1 2 inventory records kept compliance program,unsustainable
It also enables us collaborate Global Human Resources team business partners better understand skills-based volunteering help employees meet professional performance goals,sustainable
Latin America Brazil : Plant-based protein still niche market Brazil although food industry agrees potentially attractive growth market,unsustainable
The Equator Principles internationally recognized framework used financial institutions assess social environmental risks project financing 24 activities,unsustainable
In 2018 head secretariat World Health Organization ’ Framework Convention Tobacco Control referring International Labor Organization estimates stated 1.3 million children year working tobacco fields 2011,unsustainable
In order achieve targets JRE ’ asset management company Japan Real Estate Asset Management Co. Ltd. implements measures improve operational performance buildings conduct energy efficiency retrofits engage tenants energy efficiency based “ Energy Conservation Policy ” stipulates operational policies improving energy efficiency real estate portfolio “ GHG Emissions Reduction Policy ” aims create low-carbon society,sustainable
Our employees report integrity-related incidents without fear retribution,sustainable
The FAO estimates economic environmental social costs associated food waste USD 2.6 trillion,unsustainable
We plan launch many green solutions related introduction electric vehicles EV corporate clients ’ feets green financing EV feets installation charging points etc,sustainable
In 2020 recycled 70 % waste contributed landfill diversion rate 72 %,sustainable
This shows clearly sizeable task ahead sustainable food system achieved,unsustainable
Relatively high energy intensity could lead increased operating costs result price increases e.g renewable electricity,unsustainable
"In addition Foxway ’ customers save estimated 13,769 tonnes CO2 refurbishment laptops around 25,521 tonnes CO2 saved refurbishment mobile phones",sustainable
To track progress conduct annual review quantitative diversity dashboard metrics periodic reviews qualitative talent engagement survey feedback assessment individual contributions part performance appraisal process,sustainable
Our impact sustainability centered around four focus areas : circular economy climate change human rights inclusion,sustainable
Without changes food system see food-induced water stress worsening two reasons : ȷ First note World Bank estimates global population reach close ten billion people 2050 increase total water demand well,unsustainable
The challenging financial conditions small- scale farmers especially across developing countries far resulted greater support local governments,unsustainable
The program targets new technologies significantly reduce greenhouse gas emissions production Verbund site Ludwigshafen Germany,sustainable
Total energy consumption reduced 27 %,sustainable
It includes emissions associated extraction raw materials production parts purchased Groupe PSA vehicles 14.39 % total GHG emissions upstream transport materials parts Group ’ plants 0.47 % work-related travels 0.02 %,unsustainable
We generate performance reports using information site audits along incidents hazards information captured Crystal,unsustainable
Fuel electricity steam included ; BNY Mellon consume additional sources heating cooling,unsustainable
The reintegrations indicate quantity cooling fluids used maintenance air-conditioning equipment gas operation recovered replaced new one,unsustainable
For Scope 1 Scope 2 GHG emissions including data centers well Scope 3 business travel emissions,unsustainable
SCOR signed Finance Biodiversity Pledge aim onboarding biodiversity investment decisions widening sustainable investing approach coming years,sustainable
The environmental impacts diminished 11 % 39 % thanks lower fuel consumption reduced exhaust emissions production lighter vehicles,sustainable
While able look back yet another year injury rates well within target deep regret report loss two lives operations 2019,unsustainable
We committed using 100 % renewable electricity mid-2020,sustainable
With world lockdown transport halted price oil currently fuels travel,unsustainable
Activity data emission sources obtained internal group manages transportation,unsustainable
Our exposure climate-sensitive sectors transition risks reduced 8.2 % USD 37.5 billion 8.6 % end 2020 9 % end 2019,sustainable
It complies Euro 6d-temp standard applied vehicles September 1 2018,unsustainable
The following figure outlines transition risks physical risks business opportunities sectors belong four non-financial groups energy transportation materials buildings agriculture food forest products considered high-risk sectors TCFD recommendations,unsustainable
The energy flows Robeco ’ Scope 1 emissions relate fuel consumption fleet vehicles,unsustainable
In March 2020 announced target achieve net zero carbon emissions across operations 2030 latest,sustainable
The term ‘ carbon neutral ’ generally refers heavy reliance carbon offsetting measures reduce company ’ carbon footprint,unsustainable
BNY Mellon named Climate Change “ A List ” 2020 actions reduce emissions mitigate climate risks develop thoughtful initiatives,sustainable
In particular food shortages water shortages biodiversity crisis global issues reducing food waste securing water resources protecting nature material issues corporate sustainability,unsustainable
The portfolio covers 189 705 cars core countries 21 076 LCV ’ Belgium Czech Republic Hungary 7 979 motorcycles Belgium Czech Republic Slovakia 5 723 bicycles Belgium,unsustainable
It targets carbon neutrality providing investments renewable energy sources energy efficiency transport low environmental impact redevelopment buildings,sustainable
The Global Fixed Income team example particular focus ‘ E ’ ESG—and 're proud positioned low-carbon approach since 2017,sustainable
These incidents exemplify growing concern around world human rights employment practices community-related issues promise focus future engagements,unsustainable
The calculation carbon footprint mortgage portfolio based energy performance properties portfolio,unsustainable
Operational Scope 1 2 emissions property apportioned BlackRock based proportionate investments property represented BlackRock ’ clients ’ assets,unsustainable
Our sector-based screens analysis environmental climate risks geared towards conservation flora fauna protection natural resources atmosphere inshore waters limitation land degradation climate change avoidance encroachment ecosystems loss biodiversity,sustainable
Believing importance reflecting employee feedback various measures build better working environment Asset Manager regularly conducts employee satisfaction surveys uses results improve in-house environment,sustainable
The carbon emissions data supplied Trucost,unsustainable
We paying particular attention reducing carbon footprint using energy resources efficiently possible buying renewable electricity offsetting remaining emissions,sustainable
We support orderly transition low-carbon economy,sustainable
A large percentage used paper sorted collected usually private suppliers process recycling channels,sustainable
Create policies programs campaigns reduce energy usage carbon emissions encourage renewable energy generation purchase change employee behaviors,sustainable
We currently setting processes record non-reported Scope 3 data precisely,unsustainable
When reported carbon values unavailable inconsistent estimated carbon values used,unsustainable
Through skills-based volunteering programs offer employees around world numerous opportunities use expertise build capacity partners simultaneously enhance personal professional skills,sustainable
Wastewater treatment plants able filter 90 % microplastics,unsustainable
We ’ working hard reduce amount paper use business including providing digital alternatives processes documents previously done paper,sustainable
“ Partnerships ” aims achieve net zero emissions supply chain accounts majority carbon emissions,sustainable
We regularly assess safety environmental risks transporting storing raw materials sales products high hazard potential using global guideline,sustainable
Historically farmers monitored large felds relying satellites aircraft images although methods expensive image resolution poor due weather conditions,unsustainable
Prudential purchase steam heat cooling,unsustainable
Employees New York Jacksonville volunteer monthly Food Bank For New York City And Feeding Northeast Florida respectively,sustainable
We work recycle paper well non-paper waste throughout buildings branches recycling services available economically feasible,sustainable
We create environmental improvement programs together drive improvements upstream Scope 3 emissions CDP Supply Chain Program,sustainable
Amundi chosen calculate carbon emissions scopes 1 2 3 correspond entity ’ direct indirect emissions,unsustainable
Following launch recommendations 2017 continuously improved expanded climate-related disclosures demonstrate active engagement orderly transition low-carbon economy,sustainable
"In 2020 Company reused approximately 430,000 m3 equipment belt presses backwashing Pollino recovered water washing sheets sludge dehydration water plant filters Porcari Lucca",sustainable
ii Emissions factors : The CO2 emissions factors leased cars provided car manufacturers,unsustainable
Remote sensors numerous applications like testing soil nutrient scarcity presence toxic chemicals livestock monitoring autonomous vehicle guidance systems,unsustainable
Acea quantifies CO2 emissions monitoring evaluating carbon footprint individual macro production processes according guidelines GHG protocol 136 requires reporting categories direct Scope 1 indirect Scope 2 Scope 3,unsustainable
Technology data analytics digital connectivity harnessed unprecedented ways increase efficiency sustainability global food production could transform farm strategic landscape time,sustainable
For forestry mining cultivation crops palm oil soy cocoa coffee sugar cane introduced restrictions usually form generally accepted sector principles must endorsed companies concerned,sustainable
In words likely significant portion reduction carbon footprint absolute emissions observed 2019 2020 due changes EVIC rather factors greater relationship actions taken part investee companies BlackRock ’ clients BlackRock ’ portfolio managers,unsustainable
The figure although significant certainly underestimated take account emission savings induced transporting bottles road/rail,unsustainable
Through partnership able offset 100 % carbon emissions equivalent corporate airline travel 2019,sustainable
HydraWell also establishing robust process measure offshore waste reduction estimated tonnes CO2/operating time reduce customers ’ carbon footprints,sustainable
In 2020 training activities guaranteed implementation distance learning courses however digital method led decrease hours training provided year average duration courses reduced compared inattendance training,unsustainable
We ensure total Scope 1 2 3 amount rounded correctly,unsustainable
As 30 September 2020 number bicycle loans 5 732,unsustainable
Others list however earlier stage energy transition strategy development/integration,unsustainable
"In terms environmental impacts one positive outcomes activity generates savings greenhouse gas GHG emissions : 4,000 tons CO2 emissions avoided every year",sustainable
This information based global information gathering system based incidents reported via SGS integrity helplines,unsustainable
There wide margin uncertainty metrics given uncertainty around global energy transition associated warming path weather outcomes carbon prices technological developments,unsustainable
We ambition reduce annual CO2 emissions 20 % 2021,sustainable
We work energy resource conservation reduce environmental burden caused activities,sustainable
This makes emissions comparable across companies dividing carbon emissions revenues given year company invest,unsustainable
In keeping commitment responsible shareholder CNP Assurances regularly communicates companies ensure aware associated risks opportunities help transition sustainable low-carbon economy,sustainable
"The overall increase water intake 2020 primarily due improved reporting industrial civil water consumption including reuse equal 515,000 m3 2020 Companies water sector particular Acea Ato 5 Gori Gesesa",unsustainable
This partnership resulted placing nearly 400 State Street employees skills-based volunteering projects delivered solutions support 89 nonprofits,sustainable
Principally included meaningful exposure energy transition risks oil-heavy production mix clear path lower carbon activities ; ii weak record safety elevated worker fatality rates ; iii evidence corruption reaching executive level,unsustainable
These Plans examine aspects related safety workers ensuring safety specific behavioural evacuation procedures checked yearly basis aspects related protection environment identifying emergency interventions order limit contamination environmental media air water soil,sustainable
The world 's volume staple food developing countries 390 tons Japan 's volume food waste 6.43 Mtons around 1.6 times much,unsustainable
We offer full curriculum leadership development programs training people levels,sustainable
We developing necessary optic fiber networks reduce digital access discrepancies across Europe supporting development connected cities,sustainable
According World Steel Association CO2 emissions caused production steel account 7 % 9 % total global CO2 emissions,unsustainable
State Street committed making positive impact communities live work including employee volunteering investing local nonprofits,sustainable
We continue develop tools help clients achieve sustainable investing goals new opportunities clients participate sustainable investing vehicles,sustainable
When COVID-19 pandemic took hold last year sudden reduction people ’ travel habits created startling images world reduced carbon footprint – clear waters Venice canals blue skies formerly smog-choked cities,unsustainable
Carbon intensity based data scope 1 2 CO2 emissions investee companies provided third data provider,unsustainable
BNY Mellon considers energy consumed purchased goods services capital goods fuel-and-energy-related activities upstream transportation distribution business travel employee commuting downstream leased assets investments relevant operations,unsustainable
This means long-term strategic objective reduce greenhouse gas emissions impact investments line “ well 2°C ” ambition increase investments based climate-related opportunities ensure investment portfolios resilient climate- related risks,sustainable
The role fertilizers pesticides play global food system relevant health well environmental perspective,unsustainable
We aim reduce negative environmental social effects goods services UBS purchases engage vendors promote responsible practices,sustainable
What organization ’ gross global Scope 1 emissions metric tons CO2e ?,unsustainable
The Carbon Efficiency Strategy seeks provide broad equity exposure minimizing investment companies high carbon emissions supporting companies made strides toward environmentally responsible,sustainable
"The health crisis faced special organisational measures creation Prevention Management Committee reformulation work spaces methods administration free blood tests saw around 3,000 employees take part plus addition healthcare policy Covid-19 insurance policy employees family members adoption subsequent certification Biosafety Trust model relating processes order reduce risk epidemics workplace minimum",sustainable
The objective develop process decontaminating plastic waste different sectors particular automobile,sustainable
In addition intend reduce paper-based client communication increased use electronic communication channels,sustainable
The Company adopted Biosafety Trust model achieved new certification order promote good practices help reduce risk epidemics workplace minimum,sustainable
As large UK housebuilder enable new homes build 2030 operate net zero carbon emissions,sustainable
In tandem carbon neutrality goal achieved goal reduce location-based emissions 50 % 2020,sustainable
LYXOR discloses Carbon Footprints Equity ETF vehicles website : LYXORETF.com,unsustainable
The Group scheduled developments business segments : water segment aiming qualify Smart Water Company virtuous processes resource protection management optimisation using leverage effect innovation ; energy segment development renewable photovoltaic sources favour decarbonisation energy production advanced systems manage demand increase resilience grid ; environmental segment development initiatives circular economy perspective multi-materials local composting,sustainable
We help employees clients reduce paper consumption statement suppression electronic payments envelope-free deposit image ATMs,sustainable
We set clear targets decrease GHG emissions cars increased share electric hybrid vehicles offer bicycle leasing,sustainable
The goal reduce amount waste generated painting process amount water consumed,sustainable
The site ’ green areas native-adapted species water-saving fixtures reuse treated water irrigation bathrooms cut 77 per cent total water consumption net,sustainable
The principal component reduces liability interest component represents interest expense,unsustainable
In order contribute low-carbon economy try make operations energy-efficient possible,sustainable
This MAM Agriculture annually reports key metrics including soil pH levels emissions efficiency VRT utilisation water use efficiency training hours,unsustainable
The recoverable amount higher either fair value less costs sell value use,unsustainable
The company outlined plan reduce emissions including absolute reduction targets,sustainable
For example portfolio companies set target 100 per cent utilisation Variable Rate Technology VRT fertiliser application reduce environmental impact production costs,sustainable
Emissions electric bicycles speed pedelecs taken account,unsustainable
Fines calculated using following criteria : repair completed beyond TMAX sanctioned ; repairs completed within TMAX exceeding TMRA sanctioned TMR > TMRA,unsustainable
GHG emissions associated purchased chilled water cooling calculated employing country emissions factors electricity based assumed efficiency 100 %,unsustainable
Solar Foods plans full-scale factory running 2025 believes products cost-competitive soy 2030,unsustainable
The carbon footprint estimate includes scope I II emissions scope III emissions extent possible mostly travel-related described GHG protocol,unsustainable
That ’ ’ implementing centralized strategy State Street ’ data centers reduce energy use increase resiliency,sustainable
All homes build capable operating net zero carbon emissions 2030,sustainable
Calculations based highest electricity consumption per 100 kilometres could find models Belgian market CO2 emissions average electricity grid mix Belgium,unsustainable
Our new Sustainable Investment Tool provides insight sustainable improvements premises,sustainable
First Camp working range strategies reduce carbon footprint,sustainable
These data stored cloud create predictive models guide farmers ’ decisions,unsustainable
The energy industry – especially electricity heat production – biggest contributor GHG emissions EU decarbonising energy supply demand key transition carbon neutrality,unsustainable
Sustainability challenges differ regions : developed countries score worse diet patterns food waste whereas emerging countries need address food loss general quality life,unsustainable
Strategies products offered variety investment vehicles include equity fixed income alternatives solutions liquidity overlay services,unsustainable
Signing contract digital signature method envisaged acceptance proposal reduces risk persuasive phenomena induced sales network,unsustainable
In particular currently analyzing Scope 3 emissions categories 1 4 10,unsustainable
It also relate stringent regulation reputation risk linked deforestation,unsustainable
The third criterion assessed comparing asset portfolio 's climate performance e.g carbon footprint temperature trajectory scenarios,unsustainable
There pressure availability use land accessibility metals lithium nickel cobalt vital low-carbon economy,unsustainable
Their analysis showed compared global health environmental targets recommended diets still geared much toward unhealthy environmentally intensive foods e.g meat processed food sugars little healthy options ecologically less intensive products fruit vegetables,unsustainable
CNP Assurances set objective reducing carbon footprint 47 % 2014 2021 : exceeded objective year ahead schedule,sustainable
Furthermore help customers take sustainable approach recycling disposing products packaging,sustainable
In September DWS joined Coalition Climate Resilient Investment CCRI,sustainable
Global CO2 emissions need halved next ten years order reduce continuously towards zero global warming halted well two degrees,unsustainable
We maintain net carbon neutrality deploy renewable energy operations continue make progress toward green building certifications responsibly sourced products sustainable supply chain management reduced water use waste generation,sustainable
Guidelines alone clearly insufficient bring necessary changes world ’ food system,unsustainable
