text,label
"In addition , CNP Assurances supports range initiatives aimed measuring biodiversity footprint investments : 2016 CNP Assurances became founding member Club B4B+ ( Business Positive Biodiversity ) , brings together companies committed positive biodiversity around CDC ( Caisse des Dépots et Consignations ) ; May 2020 , CNP Assurances joined coalition institutional investors calling creation biodiversity impact measures respecting transparency principles methodology .",1
"Our strategy reduce GHG emissions based increasing energy efficiency , replacing fossil fuel-based heating systems renewable heating systems increasing share renewable energy .",1
This two-year program provides targeted rotational assignments professional development .,1
"In Europe , also active transport natural gas together Russian partner Gazprom .",0
"Research suggests plant-based diet around 90 % lower emission intensity current average diet , also potential reduce number premature deaths among adults around 11 million .",0
"To underline commitment Net Zero , became founding member Net Zero Banking Alliance ( NZBA ) , group global banks committed aligning financing portfolios pathways net-zero carbon emissions 2050 .",1
We take steps reduce operational environmental impacts ( carbon targets ) .,1
"Not included carbon emissions calculation 2020 offices Boston Partners Canara Robeco , Robeco office Luxembourg .",0
At time continue reduce actual direct footprint aiming 80 % rather 65 % reduction GHG emissions ( compared base year 2015 ) – including commuter travel – 2030 .,1
"The principal energy flows pertaining Robeco ’ Scope 3 emissions consist energy flows business travel , energy consumption associated working home , carbon emissions using drinking water , paper consumption processing waste flows .",0
"Dave Kelly ( 2012 ) find evidence higher unemployment rates associated lower consumption fruit vegetables , higher consumption unhealthy foods snacks fast food .",0
The company optimising fleet investing low-emissions equipment machinery limit carbon emissions .,1
The retail auto loan lease market grow support electric hybrid vehicles .,0
"The impairment test Pigments unit revealed change key assumptions , considered reasonably possible , could lead carrying amount exceeding recoverable amount .",0
"This represents total energy , power , steam , compressed air , cooling water pumps equipment used manufacturing facilities .",0
"As , Scope 3 ( Investments ) figure reported Exhibit M.3 represents emissions BlackRock ’ seed co- investment portfolios ( data available ) , reflect investment BlackRock ’ capital .",0
"We use on-demand print management system reduces paper toner waste limited number high-capacity , multifunction devices .",1
The process negative screening narrowed investment universe somewhat reduced scope diversification .,0
We continue purchasing 100 % recycled paper copier machines make every effort reduce total waste output make efficient use recycling promote establishment recycling-oriented society .,1
"This system reduces evaporation water waste , enhancing yields 10 % –15 % compared conventional central pivot systems .",1
The company makes positive contribution reducing CO2 emissions energy consumption extending product lifespans .,1
Do classify existing goods and/or services low-carbon products enable third party avoid GHG emissions ?,0
"In Belgium , focusing bicycle allowance employees expansion possibilities public transport .",1
Free2Move Connect Fleet helps reduce TCO fleet vehicles 5 % .,1
We established strategic target achieve carbon neutrality fund 2025 .,1
"The former set factors available tonnes CO2 , eGRID factors specified CO2e .",0
"In 2020 , ‘ addressing climate change ’ became one six strategic growth drivers , emphasising importance climate risk opportunities arising necessary energy transition .",1
Negative currency effects reduced sales development considerably .,0
We measure report CO2 emissions including direct indirect carbon emissions across value chain .,0
"At time , sought reduce environmental impact entire relocation project reusing recycling fixtures equipment used former offices .",1
"Cyber-security incidents rise , regulators investors increasingly scrutinising companies ’ policies protections , given costly implications incidents .",0
The global food supply chain plays significant role climate change debate given estimates put share greenhouse gas ( GHG ) emissions generated entire food system well 20 % .,0
Composting biowaste recorded recycling .,0
"Since 2019 , Groupe PSA made available reuse catalogue authorized repairers France , accordance French Decree ( . 2016-703 ) , requires availability circular economy parts France .",1
Several materials store transport classified hazardous .,0
"JPR TRIM work environmental energy-saving measures replacing equipment items higher energy efficiency improving management methods , promote reduction CO2 emissions measuring value greenhouse gas emissions .",1
Further information implementation Equator Principles published website .,0
"It enables rich feedback loop managers team members help ensure performance standards understood met , fuel ongoing professional development .",1
"As one largest agriculture investment managers world , working farmers adapt implement sustainable farming practices .",1
"In 2009 , firm ’ Foundations donated $ 3.1 million 800 charities 5,500 employees supported volunteering time .",1
"The total GHG emissions figure reported calculated using market-based calculation method described GHG Protocol , Scope 2 Guidance .",0
"In Europe , includes avocados , mandarins , oranges , grapefruits lemons .",0
Their relevance Merck assessed Scope 3 document .,0
Promote use recycled materials wherever possible .,1
"Going forward , JRE contribute shift low-carbon society reduction GHG emissions securing preparedness natural disasters phenomena arising climate change .",1
Roadworks already reduced carbon footprint 11 % since 2018 .,1
"Emissions capital goods based financial data property , plant , equipment additions reporting year estimated using GHG Protocol Scope 3 Evaluator tool .",0
"For private issuers , data relates scopes 1 2 part scope 3 corresponding indirect emissions related first-tier suppliers ( “ Scope 3 upstream first tier ” ) .",0
"Where possible , employees pivoted volunteering virtual format in-person activities suspended March 2020 .",1
"We developed green products solutions core countries : ( 1 ) multi-mobility model offered companies Belgium , enabling offer employees different forms mobility ( including bicycles ) ; ( 2 ) ČSOB ’ green grants programme Czech Republic , helps entrepreneurs prepare energy audits technical documentation .",1
"There , however , efforts develop carbon markets East West Africa market actors formed alliances develop emissions trading markets .",0
"A value chain describes successive steps production process : raw materials various intermediate steps , transportation production , finished product .",0
"In 2017 , reference transportation sector indicators US-based SASB ( Sustainability Accounting Standards Board ) standard added .",0
Climate-related risks could impact value BlackRock ’ AUM reduce investment management revenue .,0
This scheme therefore provides tenants incentives reduce actual consumption .,1
This reduces firm ’ GHG footprint 79 % compared 2004 levels .,1
"Areti implements initiatives reduce network losses , include reclassification medium voltage levels 8.4 kV 20 kV installation MV/LV transformers low losses .",1
Single-use plastics typically used thrown away recycled .,0
"This enhanced working environment facilitates flexible working mobility , reducing transportation needs costs .",1
Precision agriculture fertility management solutions promote sustainable practices .,0
"Through process implemented multi-channel education engagement exercise drive behavior change suppliers , staff vendors work achieve waste reduction recycling rate goals .",1
We therefore set ambitious targets reduce emissions cars leasing feets increase share electric hybrid vehicles .,1
"By , charity also reduces food waste .",1
"In keeping initiative , committed mid-term goal reducing carbon emissions across investment portfolios 50 % 2030 .",1
We expect suppliers follow environmental policies encourage reduce environmental impact operations .,1
"At San Vittore del Lazio waste-to-energy plant , rainwater used production demineralised water , treatment specific chemical-physical plant , completely reused process , without discharge .",1
"We undertake extensive carbon analysis across property portfolio annually , actively working manage reduce carbon emissions last 10 years .",1
"To promote paperless operations , reduced storage space approximately 70 % compared former office , installed displays Wi-Fi network meeting spaces provided laptop PCs iPhone employee .",1
"Figure relates consolidated companies employees including joint operations , excluding vegetable seeds business acquired Bayer ( Nunhems® )",0
"We also installed efficient LED lighting , low- energy chillers reduce energy use much 50 per cent , heat recovery units via thermal wheel .",1
"Even within industry , companies may diferent carbon footprints face varying policy market constraints pressures .",0
"We carbon neutral global direct Scope 1 , Scope 2 Scope 3 business travel emissions since 2015 .",1
"As CO2 emissions regulations continue tighten globally , estimated electric vehicles ( EVs ) represent 32 % total market share new car sales 2030 compared 2.5 % 2019 .",0
"The market-based accounting method quantifes Scope 2 GHG emissions based emissions emitted generators reporter contractually purchases electricity bundled instruments , unbundled instruments .",0
These type serious incidents rarely occur operating environment relevant safety related reporting industries .,0
"With expanded network research sites , new seed breeding production facilities , help farmers meet growing demand increased agricultural productivity better nutrition .",1
"We offer capital-raising strategic advisory services globally companies make positive contribution climate change mitigation adaptation , including solar , wind , hydro , energy efficiency , waste biofuels , transport sectors .",1
"Undernourishment reason change toward sustainable food system required , view .",0
"In addition , Quick SIEM Blue Team services implemented monitor network infrastructure manage incidents , ensuring security oversight view establishment Security Operation Center ( SOC ) .",0
"In 2020 , signed long term agreements source new renewable electricity facilities .",1
"We 're working making changes company car feet benefit environment , aim reduce business travel air .",1
"The challenges associated energy transition heart Amundi ’ responsible investment strategy , continued commitments low carbon economy 2020 .",1
"In 2017 , set target achieving carbon neutrality across global operations 2022 .",1
"With regard environmental sustainability circular economy , Acea participated activities Italian Industrial Research Development Centre ( AIRES ) , network businesses , institutions technological consortia engaged development circular economy environmental sustainability , took part Italian Phosphorus Platform promoted Ministry Environment managed ENEA , developing dedicated projects , also thanks availability European financing ( also see Relations environment ) .",1
"Ashmore Colombia made donation Colombia Cuida Colombia , used support Association Food Banks Colombia , seeks improve distribution food , goods services vulnerable communities .",1
To support transition towards lower carbon emissions net zero 2050 pivoting financing towards lower-carbon fuels .,1
"To put another way , meeting 2030 targets associated SDGs appears highly unlikely view unless action taken make global food system sustainable .",0
"In 2020 , Racial Justice Investing ( RJI ) Coalition released Investor Statement Solidarity Address Systemic Racism Call Action endorsed 120 investors organisations .",0
"Nuclear see modest growth , mostly Asian markets .",0
We use resources efficiently reduce waste emissions .,1
We committed set science-based targets reduce emissions across businesses .,1
"To achieve carbon neutrality , compensate balance emissions purchase carbon credits fund projects reduce remove carbon emissions .",1
The impacts COVID-19 reduced emissions airports much anticipated due ongoing electricity consumption requirements essential services expedited development activity period .,0
"For Scope 3 , production based proxy used , fossil fuel production data coverage 94 % top 50 names , covering 98 % financing provided .",0
These programs changing consumer behavior encouraging purchase vehicles lower CO2 emissions .,1
"In cooperation tenants , GLP Group takes part various initiatives reduce environmental load .",1
"By switching power purchase renewable energy sources , expect reduce CO2 emissions least 30 % .",1
"At time , number Board members reduced eight seven following Annual Shareholders ’ Meeting .",0
Plant-based animal milk alternatives offer health benefit ( lower saturated fats animal milk ) environmental benefit ( less water usage lower CO2 emissions ) .,0
"For example , issue marine pollution caused plastic waste plastic bags straws prompted discussions around world plastic reduction .",0
"The success customers depends many factors weather , plant health , soil conditions prices agricultural produce .",0
In 2018 Aurum introduced employee volunteering programme .,1
"For reason , water consumption included Scope 3 emissions inventory .",0
"VGL Polish asset‑light , freight forwarding logistics holding comprising number entities operating several segments transport & logistic services .",0
"Concerns raised around boundary Scope 3 emissions , regarding limitations around actions oil gas companies could take mitigating value chain emissions .",0
"It enables SME/mid caps large corporates , well governments , municipalities institutions offer employees bicycle commuter travel tax-friendly way .",1
Sperre world-leading provider compressed air system solutions broad range mission-critical applications across marine transportation industry .,0
"The assets acquired included Bayer ’ global glufosinate-ammonium business , commercialized Liberty® , Basta® Finale® trademarks , well seed businesses key field crops selected markets .",0
"These projects reduce GHG emissions demonstrate environmental sustainability leadership commitment clients , business groups stakeholders .",1
"Our goal eliminate injuries , prevent adverse environmental health impacts , reduce waste emissions , promote resource conservation every stage life cycle products .",1
"Ashmore , partnership Ashmore Foundation , proud supporting IDEP Foundation team work communities reduce climate-related impacts develop sustainable ways living .",1
"Construction incorporates sustainability best practices , construction waste separated recycled , green dredging activities , efforts minimize carbon consumption onsite .",1
"Furthermore , contributes loss biodiversity puts pressure soil quality , turn seen contributing risk drought floods .",0
"The energy efficiency new office expected improve 46 % compared standard office buildings due direct sunlight shields eaves , district heating cooling systems , system lighting human-detecting sensors .",1
"We implemented waste reduction , reuse , recycling programs across operations .",1
Sperre ’ primary source CO2 emissions comes business travel air .,0
"It comprises natural capital , water , air , soil , well marine terrestrial fauna flora grown resources blessings sun .",0
Offering robust varied opportunities continuous learning professional development become competitive advantage organizations vying employees .,0
We focus products support transition low-carbon economy,1
"The results used portfolio carbon analysis , definition decarbonization pathways , corporate engagement process well management decisions .",0
"Active ownership generally regarded one effective mechanisms reduce risks , maximise returns positive impact society environment .",0
Renewi collects food waste sites processing facility .,1
"For details , please visit Equator Principles ' official website .",0
"This material used many industries , landscaping , transportation marine construction .",0
The Scope 3 business travel CO2 analysis aligned DEFRA calculations .,0
"As , Group committed setting intermediate targets towards carbon neutrality .",1
Towns cities reviewing urban transport policies increasingly discouraging use cars .,0
"The Equator Principles Association Annual Meeting November 2019 adopted EP4 , fourth version Equator Principles .",0
"We avoid investing companies cause , contribute linked violations international norms standards material manner , focusing particular UN ’ Global Compact Principles , International Labor Organization ’ ( ILO ) Conventions , OECD Guidelines Multinational Enterprises UN Guiding Principles Business Human Rights ( UNGPs ) .",1
"Lost-time incidents employees decreased 64 % 2018–2019 , standing 14 incidents 2019 ( 39 2018 ) .",1
"The Equator Principles ( EP ) voluntary set guidelines developed commercial banks International Financial Corporation ( IFC ) , subsidiary World Bank , assessing managing environmental social risks impacts related project financing .",0
Exposure coal mining groups negligible since bank tightly managed reduced exposures recent years .,0
Our Science Based Target ( SBT ) Scope 3 emissions covers emissions customer use products .,0
We reduced energy consumption implementing energy-efficiency measures .,1
"The SGS Sustainable Mobility Strategy also include driving efficiency training , rationalization fleet , inclusion sustainable vehicles catalogue alternative transportation study .",1
The carbon intensity fertilizer production process addressed two ways .,0
"Beyond defined goals , signatories RE100 , increased renewable electricity investment , maintained Carbon Neutral status began working Task Force Climate-Related Financial Disclosures .",1
We strive constantly reduce GHG emissions cost-efﬁcient way order avoid exceeding allocated allowances purchase allowances .,1
"To end , Corporate Services exploring on-site power generation , securing power purchase agreements , buying renewable energy credits pursuing carbon offsets .",1
"We also seek reduce use plastic cups , office supplies single-use water bottles .",1
"Greenhouse gas emissions energy consumption calculated using 2020 Department Business , Energy Industrial Strategy ( BEIS ) emissions factors resulting emissions reported tonnes carbon dioxide equivalent ( tCO2 e ) values .",0
"Beyond , 2020 identify aspects transport warehouse safety could improved Group-wide measures .",0
"Sewage headquarters instead collected transferred “ Imhof tank ” sub-irrigation system clarified material soil , came operation 2020 .",1
You also learn efforts reduce environmental impacts Environmental Health section .,0
"In preceding periods , carbon emissions determined basis single mean normalization factor .",0
Our EEB program evaluates reduces energy consumption new existing buildings across Group .,1
"At present , record Scope 3 emissions globally , site legal entity level .",0
"For example , succeeded recycling 10 tons paper , avoiding nearly 20 tons CO2 emitted atmosphere .",1
"At time , want reduce climate-related financial risks associated portfolio mortgages .",1
"In 2019 , 4Service started collaboration famous Norwegian chef make sure food served locally sourced , season , creates less food waste , decrease customers ’ footprint .",1
"We taken measures actions meet targets specified : tightened policy financing insurance coal-related industries introduced comprehensive policy biodiversity 2020 , engaged companies collaborated transition low-carbon business offering green financial products , got contact partner organisations ( e.g . Encon ) help clients carry energy-saving initiatives developed specific banking , insurance investment products services support sustainable , low-carbon climate resilient society .",1
BGO daily commitment operational efficiency reduce consumption .,1
"With Free2Move brand , Group pooled mobility services facilitate customer mobility .",1
"Once operation customers , Nokia Software ’ products actively help reduce resource usage particular energy usage .",1
"We also support multi-stakeholder initiatives respect protect biodiversity , including participant informal working group establish TNFD project develop ENCORE ( Exploring Natural Capital Opportunities , Risks Exposure ) tool financial institutions",1
( ii ) Emissions factors : The CO2 emissions factor crude oil taken IPCC .,0
JRE aims 35 % reduction CO2 emissions 2030 ( carbon intensity basis ) .,1
"Global employee surveys pulse checks remain established feedback tool BASF Group , used actively involve employees shaping working environment .",1
"To , focused purchasing renewable electricity way supports new solar wind development .",1
"This encourages employees commute via public transportation , majority employees using either train , tram bus reach office .",1
"In developed areas , ensured children access nutritious meals partnering organizations : Feeding America United States ; Magic Breakfast London ; SOS Villages Hungary , Italy Spain ; Second Harvest Japan ; St. James ’ Settlement People ’ Food Bank Hong Kong .",1
This positioning recognises Acea 's constant growing commitment combating climate change business model increasingly sustainable attentive energy transition issues .,1
"Revisions GHG Protocol , reporting exercise adheres , require organisations calculate Scope 2 emissions terms ‘ market-based ’ emissions ‘ location-based ’ emissions .",0
"In May 2018 , reduced eight seven members course changes composition Board Executive Directors .",0
"To respond future possibility even stronger regulations reducing emissions , obligation reduce total emissions introduction carbon taxes , JRE set reduction target entire portfolio 35 % compared 2013 achieved 2030 .",1
"In 2019 2020 , replenishment HCFC fluids Group ’ plants small lead significant CO2 emissions .",1
"We believe low-carbon transition trigger risks also wide investment opportunities , believe uncertain dispersed nature effects climate change makes case active management .",0
"The carbon-related assets metric updated cover four non-financial groups defined TCFD , i.e. , energy , transportation , materials buildings , agriculture , food , forest products .",0
"Rapid technological upheaval required car manufacturers adapt consumers ’ evolving expectations regards mobility , emergence new competitors , availability less carbon-intensive technological mobility solutions .",0
"We simplified reduced number layers organisation 2017 reasons improving client focus , flexibility efficiency .",1
We support employees ’ professional development comprehensive training advancement programs .,1
"We take concrete action reduce carbon footprint resulting running company , three-pronged strategy measure , reduce offset emissions .",1
Our firm 's sustainability strategy guided goal financial provider choice clients wishing mobilize capital towards achievement SDGs orderly transition low-carbon economy .,1
Perhaps next great test societal licenses companies deal environment increasingly focused decarbonization net-zero operations .,0
Ongoing monitoring performed enhance SCOR ’ deforestation risk assessment .,1
KBC Belgium already specific loan green cars promotes sustainable solutions specific loans bicycles enabling purchase public transport tickets shared transport services via popular digital channels .,1
"Acea Ambiente , Group Company operating circular-economy sector , contributed annual event , conference topic recovery organic fraction waste processing chain , opportunities goals new centralised composting anaerobic digestion plants , including biomethane production , research projects underway “ Utilising compost precision farming ” integration Companies agricultural sector regional national level .",1
"However , needs combined decarbonization targets ensure investors actually deliver commitments made .",0
We establish science-based targets wider Scope 3 emissions 2021 .,1
"For example , 2020 , unsuccessful engagement Brazilian meat giant JBS SA , decided exclude company portfolios , due insufficient handling deforestation risks , corruption charges , employee health safety amid coronavirus pandemic .",1
"To promote long-term stability network supply , support various measures aimed improving assets ’ performance , resource consumption efficiency , well decarbonization efforts undertaken , including limited renewable energies integration .",1
"But adding green grey reduce emissions , replacing grey green .",0
"We continue advance awareness internally current paper consumption customer communication , accelerating initiatives drive digitization reduce paper consumption improve customer experience .",1
"With publication report , announcing new , progressive , multi-decade targets around advancing circular economy climate protection .",1
"These projects helping preserve biodiversity drive reforestation , furthering economic mobility local populations .",1
"By 2050 , aiming “ net zero CO2 emissions ” .",1
"With carbon impact , refer GHG emissions investments measured metric tons CO2 equivalents .",0
"The transition economy much lower carbon emissions shaped increasingly visible real-world effects climate change also changes policies , technologies , consumer preferences market norms .",0
Our energy usage buildings data centers responsible carbon emissions .,0
"We also started encourage companies engage , particularly within carbon intensive industries ( energy , industrials , agriculture , transportation ) report scope 3 carbon emissions .",1
Water recycled way estimated 2.7 million m3 per year .,0
"New Forests committed “ deforestation ” approach , seek execute adherence forest certification responsible forestry .",1
We purchasing increasing amount recycled yarn tape production .,1
"We help nurture communities operate strongly support local volunteering , donations disaster relief efforts .",1
"At meeting December 13 , 2018 , Supervisory Board evaluated , based counsel Personnel Committee , Board Executive Directors ’ performance 2018 .",0
"We proud achieved carbon neutrality Scope 1 Scope 2 emissions ( direct emissions well indirect emissions electricity ) 2020 infrastructure retrofitting , purchasing renewable energy certificates ( RECs ) carbon offsets , utilizing renewable energy sources wherever possible .",1
This includes owned leased facilities vehicles .,0
"As result , 2020 data emissions reductions necessarily representative improvements management carbon footprint .",0
"In IT , reusing recycling computer hardware .",1
"Lastly , focused issue containing climate risk , note appeal Corporate Leaders Group signed CEO Acea addressed European Commission support challenging objective reduce greenhouse gas emissions 55 % 2030 .",1
"As one world ’ largest institutional investors insurers , leading role play supporting global transition low-carbon future .",1
Coal capacity additions : This criterion based International Energy Agency ’ World Energy Outlook ( IEA WEO ) data .,0
"The distance transportation natural gas assumed 1,000 km .",0
The Group working public authorities expand market low-carbon vehicles .,1
"For calculation Scope 2 emissions using market-based method , residual mix coefficients following 2018 , 2019 2020 , respectively : 0.476 t/MWh , 0.487 t/MWh 0.466 ( Source : AIB document “ European Residual Mixes 2019 ” ) .",0
"To address challenging context , farmers around world adopted parallel complementary strategies .",0
"Assists Board Directors , together competent Function consulted independent auditor Board Statutory Auditors , assessing correct use accounting standards adopted order draw consolidated non-financial Disclosure per Legislative Decree 254/2016 .",0
Total Scope 1 2 GHG emissions decreased 36 % 963 tonnes 2019 .,1
This furnace run renewable energy use high amount recycled glass glass colours .,1
"Furthermore , area precision farming , Trimble Navigation stands expert GPS , laser , optical inertial technology .",0
"Globally , recycled 42,000 metric tons paper 2015 .",1
This chart compares weight country relative contribution portfolio 's carbon emissions .,0
"More circular , efficient production transportation methods provide advantage tendering processes .",0
"The most-material climate-sensitive industrial sectors technologies finance across business core countries ( percentage outstanding portfolio ) ( 1 ) real estate 6.3 % , ( 2 ) building construction 3.9 % , ( 3 ) agriculture , farming , fishing 2.7 % , ( 4 ) automotive 2.5 % , ( 5 ) food production beverages 2.2 % , ( 6 ) energy 2.1 % , ( 7 ) metals 1.4 % ( 8 ) chemicals 1.4 % .",0
"SmartRetur also frontrunner comes introducing environmentally friendly alternatives wooden pallets Nordic market , like pallets made recyclable plastic reused 15-20 years .",1
"To translate extra carbon emissions cost measure , put price tag , drawing commonly used concept social costs .",0
Government grants funding investment measures reduced asset additions €26 million .,0
The analytics decarbonization demand collaborative approach .,0
A sustainable global food system benefits human health well global ecosystem .,0
Other indirect ( Scope 3 ) GHG emissions occur sources owned controlled Dow .,0
The supply chain ambition Group ’ carbon footprint defined long term .,0
"In 2020 , lower energy paper consumption coupled large decrease business travel activities reduced total GHG emissions per employee 46 % compared 2019 .",1
"Areti monitored distances travelled , recording total 53,100 km 2020 , consumption approximately 8 MWh net saving 5,300 kg CO2 related absence use diesel-powered vehicles .",1
Our employees supported project start-up seed funding also mentoring advising project team journey foster impactful social entrepreneurship .,1
"We set long-term safety objectives area , report incidents Crystal reporting system .",1
Wellit helps customers reduce emissions optimising logistics efficiency using software explore quantify emissions avoided .,1
Achieved carbon neutrality operations sixth consecutive year .,1
We performed regular global employee surveys since 2008 .,1
"The B2DS scenario second rapid decarbonization scenario IEA ETP assumes carbon neutrality energy sector 2060 limit future temperature increases 1.75°C 2100 , midpoint Paris Agreement ’ ambition range .",1
"The company continuing measure limit food waste , area 4Service already making notable impact .",1
Critical sectors context sectors must undertake decarbonization Paris targets achieved .,0
"Our water consumption reduced 43 % , updating goal 2021 .",1
"To address , monitor impacts regularly set quantitative goals reduce energy use greenhouse gas emissions , water usage discharge , improve waste recycling .",1
"Increases beyond 1.5°C likely bring devastating impacts , sea level rise affecting 6 million people vulnerable coastal areas , decimation insect habitats threatening food security .",0
"Trucost 's physical risk analysis shown pages 45 47 based pessimistic climate change scenario , RCP ( Representative Concentration Pathways ) , assumes continued human activity carbon emissions current rates .",0
"By 2030 , Fund made possible restore one million hectares damaged ecosystems , capture 15 20 million tons CO2 emissions , creation hundreds jobs .",1
The majority business travel-related emissions Scope 3 emissions commercially operated air rail ; reimbursed personal vehicle rental car travel ; hotel stays .,0
The portfolio bicycle loans Belgium results 2 109 tonnes avoided emissions CO2 .,1
Water scarcity growing demand water force shift conventional water sources ( e.g . ground surface wa‐ ter ) desalination water reuse combined efﬁcient use water .,0
The steel production sector largely depends development breakthrough technologies reduce CO2 emissions drastically .,0
As part among group investors pushing certain companies operating construction materials sector accelerate efforts reduce emissions .,1
"We endeavor reduce risk human rights violations far possible , sites also along entire supply chain .",1
"In addition , BASF develops solutions help customers reduce CO2 emissions .",1
"For example , survey data International Food Information Council indicate consumers , especially lower incomes , familiar traditional animal-based protein eggs meat , far less recent developments cell-based , pea , soy wheat-based products .",0
Data sourced Scope 1 2 inventory records kept compliance program .,0
It also enables us collaborate Global Human Resources team business partners better understand skills-based volunteering help employees meet professional performance goals .,1
"Latin America Brazil : Plant-based protein still niche market Brazil , although food industry agrees potentially attractive growth market .",0
The Equator Principles internationally recognized framework used financial institutions assess social environmental risks project financing 24 activities .,0
"In 2018 , head secretariat World Health Organization ’ Framework Convention Tobacco Control , referring International Labor Organization estimates , stated 1.3 million children year working tobacco fields 2011 .",0
"In order achieve targets , JRE ’ asset management company , Japan Real Estate Asset Management Co. , Ltd. , implements measures improve operational performance buildings , conduct energy efficiency retrofits , engage tenants energy efficiency based “ Energy Conservation Policy ” , stipulates operational policies improving energy efficiency real estate portfolio , “ GHG Emissions Reduction Policy ” , aims create low-carbon society .",1
Our employees report integrity-related incidents without fear retribution .,1
"The FAO estimates economic , environmental social costs associated food waste USD 2.6 trillion .",0
"We plan launch many green solutions related introduction electric vehicles ( EV ) corporate clients ’ feets , green financing EV feets , installation charging points , etc .",1
"In 2020 , recycled 70 % waste , contributed landfill diversion rate 72 % .",1
This shows clearly sizeable task ahead sustainable food system achieved .,0
"Relatively high energy intensity could lead increased operating costs result price increases , e.g . renewable electricity .",0
"In addition , Foxway ’ customers save estimated 13,769 tonnes CO2 refurbishment laptops , around 25,521 tonnes CO2 saved refurbishment mobile phones .",1
"To track progress , conduct annual review quantitative diversity dashboard metrics , periodic reviews qualitative talent engagement survey feedback , assessment individual contributions part performance appraisal process .",1
"Our impact sustainability centered around four focus areas : circular economy , climate change , human rights inclusion .",1
"Without changes food system , see food-induced water stress worsening two reasons : ȷ First , note World Bank estimates global population reach close ten billion people 2050 , increase total water demand well .",0
"The challenging financial conditions ( small- scale ) farmers , especially across developing countries , far resulted greater support local governments .",0
"The program targets new technologies significantly reduce greenhouse gas emissions production Verbund site Ludwigshafen , Germany .",1
Total energy consumption reduced 27 % .,1
"It includes emissions associated extraction raw materials production parts purchased Groupe PSA vehicles ( 14.39 % total GHG emissions ) , upstream transport materials parts Group ’ plants ( 0.47 % ) work-related travels ( 0.02 % ) .",0
We generate performance reports using information site audits along incidents hazards information captured Crystal .,0
"Fuel , electricity , steam included ; BNY Mellon consume additional sources heating cooling .",0
"The reintegrations indicate quantity cooling fluids used maintenance air-conditioning equipment , gas operation recovered replaced new one .",0
"For Scope 1 Scope 2 GHG emissions including data centers , well Scope 3 business travel emissions .",0
"SCOR signed Finance Biodiversity Pledge , aim onboarding biodiversity investment decisions widening sustainable investing approach coming years .",1
"The environmental impacts diminished 11 % 39 % thanks lower fuel consumption , reduced exhaust emissions production lighter vehicles .",1
"While able look back yet another year injury rates well within target , deep regret report loss two lives operations 2019 .",0
We committed using 100 % renewable electricity mid-2020 .,1
"With world lockdown , transport halted price oil , currently fuels travel .",0
Activity data emission sources obtained internal group manages transportation .,0
Our exposure climate-sensitive sectors ( transition risks ) reduced 8.2 % ( USD 37.5 billion ) 8.6 % end 2020 9 % end 2019 .,1
"It complies Euro 6d-temp standard applied vehicles September 1 , 2018 .",0
"The following figure outlines transition risks , physical risks , business opportunities sectors belong four non-financial groups ( energy , transportation , materials buildings , agriculture , food , forest products ) considered high-risk sectors TCFD recommendations .",0
The energy flows Robeco ’ Scope 1 emissions relate fuel consumption fleet vehicles .,0
"In March 2020 , announced target achieve net zero carbon emissions across operations 2030 latest .",1
The term ‘ carbon neutral ’ generally refers heavy reliance carbon offsetting measures reduce company ’ carbon footprint .,0
"BNY Mellon named Climate Change “ A List ” 2020 actions reduce emissions , mitigate climate risks , develop thoughtful initiatives .",1
"In particular , food shortages , water shortages , biodiversity crisis global issues , reducing food waste , securing water resources , protecting nature material issues corporate sustainability .",0
"The portfolio covers 189 705 cars ( core countries ) , 21 076 LCV ’ ( Belgium , Czech Republic , Hungary ) , 7 979 motorcycles ( Belgium , Czech Republic , Slovakia ) 5 723 bicycles ( Belgium ) .",0
"It targets carbon neutrality , providing investments renewable energy sources , energy efficiency , transport low environmental impact redevelopment buildings .",1
"The Global Fixed Income team , example , particular focus ‘ E ’ ESG—and 're proud positioned low-carbon approach since 2017 .",1
"These incidents exemplify growing concern around world human rights , employment practices , community-related issues , promise focus future engagements .",0
The calculation carbon footprint mortgage portfolio based energy performance properties portfolio .,0
Operational Scope 1 2 emissions property apportioned BlackRock based proportionate investments property represented BlackRock ’ clients ’ assets .,0
"Our sector-based screens analysis environmental climate risks geared towards conservation flora fauna , protection natural resources , atmosphere inshore waters , limitation land degradation climate change avoidance encroachment ecosystems loss biodiversity .",1
"Believing importance reflecting employee feedback various measures build better working environment , Asset Manager regularly conducts employee satisfaction surveys uses results improve in-house environment .",1
The carbon emissions data supplied Trucost .,0
"We paying particular attention reducing carbon footprint , using energy resources efficiently possible , buying renewable electricity offsetting remaining emissions .",1
We support orderly transition low-carbon economy .,1
"A large percentage used paper sorted collected , usually private suppliers process recycling channels .",1
"Create policies , programs campaigns reduce energy usage carbon emissions , encourage renewable energy generation purchase , change employee behaviors",1
We currently setting processes record non-reported Scope 3 data precisely .,0
"When reported carbon values unavailable inconsistent , estimated carbon values used .",0
"Through skills-based volunteering programs , offer employees around world numerous opportunities use expertise build capacity partners simultaneously enhance personal professional skills .",1
Wastewater treatment plants able filter 90 % microplastics .,0
"We ’ working hard reduce amount paper use business , including providing digital alternatives processes documents previously done paper .",1
"“ Partnerships ” aims achieve net zero emissions supply chain , accounts majority carbon emissions .",1
